station,valid,tmpc,relh,drct,sknt,mslp,p01m
AMW,2019-01-29 15:35,M,M,320.00,22.00,M,M
AMW,2019-01-29 15:40,M,M,320.00,20.00,M,M
AMW,2019-01-29 15:45,M,M,310.00,23.00,M,M
AMW,2019-01-29 15:50,M,M,310.00,20.00,M,M
AMW,2019-01-29 15:53,-17.78,56.26,310.00,23.00,1021.90,0.00
AMW,2019-01-29 15:55,M,M,300.00,22.00,M,M
AMW,2019-01-29 16:00,M,M,310.00,21.00,M,M
AMW,2019-01-29 16:05,M,M,310.00,23.00,M,M
AMW,2019-01-29 16:10,M,M,300.00,23.00,M,M
AMW,2019-01-29 16:14,-17.78,56.26,300.00,21.00,M,0.00
AMW,2019-01-29 16:15,M,M,300.00,22.00,M,M
AMW,2019-01-29 16:20,M,M,310.00,22.00,M,M
AMW,2019-01-29 16:25,M,M,310.00,20.00,M,M
AMW,2019-01-29 16:30,M,M,300.00,20.00,M,M
AMW,2019-01-29 16:35,M,M,300.00,22.00,M,M
AMW,2019-01-29 16:40,M,M,310.00,21.00,M,M
AMW,2019-01-29 16:45,M,M,M,23.00,M,M
AMW,2019-01-29 16:50,M,M,310.00,19.00,M,M
AMW,2019-01-29 16:53,-17.78,62.12,310.00,18.00,1022.40,0.00
AMW,2019-01-29 16:55,M,M,310.00,17.00,M,M
AMW,2019-01-29 17:00,M,M,290.00,21.00,M,T
AMW,2019-01-29 17:05,M,M,300.00,21.00,M,T
AMW,2019-01-29 17:10,M,M,300.00,20.00,M,M
AMW,2019-01-29 17:15,M,M,300.00,22.00,M,M
AMW,2019-01-29 17:20,M,M,300.00,19.00,M,M
AMW,2019-01-29 17:25,M,M,300.00,17.00,M,M
AMW,2019-01-29 17:30,M,M,300.00,24.00,M,M
AMW,2019-01-29 17:35,M,M,310.00,25.00,M,M
AMW,2019-01-29 17:40,M,M,310.00,22.00,M,M
AMW,2019-01-29 17:45,M,M,300.00,19.00,M,M
AMW,2019-01-29 17:50,M,M,310.00,18.00,M,M
AMW,2019-01-29 17:53,-17.22,59.28,310.00,15.00,1022.40,T
AMW,2019-01-29 17:55,M,M,310.00,18.00,M,M
AMW,2019-01-29 18:00,M,M,310.00,21.00,M,M
AMW,2019-01-29 18:05,M,M,300.00,20.00,M,M
AMW,2019-01-29 18:10,M,M,310.00,19.00,M,M
AMW,2019-01-29 18:15,M,M,310.00,21.00,M,M
AMW,2019-01-29 18:20,M,M,300.00,19.00,M,M
AMW,2019-01-29 18:25,M,M,300.00,20.00,M,M
AMW,2019-01-29 18:30,M,M,300.00,22.00,M,M
AMW,2019-01-29 18:35,M,M,300.00,19.00,M,M
AMW,2019-01-29 18:40,M,M,320.00,20.00,M,M
AMW,2019-01-29 18:45,M,M,310.00,16.00,M,M
AMW,2019-01-29 18:50,M,M,310.00,23.00,M,M
AMW,2019-01-29 18:53,-17.78,62.12,310.00,20.00,1022.10,0.00
AMW,2019-01-29 18:55,M,M,310.00,20.00,M,M
AMW,2019-01-29 19:00,M,M,310.00,21.00,M,M
AMW,2019-01-29 19:05,M,M,310.00,18.00,M,M
AMW,2019-01-29 19:10,M,M,310.00,20.00,M,M
AMW,2019-01-29 19:15,M,M,310.00,22.00,M,M
AMW,2019-01-29 19:20,M,M,300.00,19.00,M,M
AMW,2019-01-29 19:25,M,M,300.00,17.00,M,M
AMW,2019-01-29 19:30,M,M,310.00,24.00,M,M
AMW,2019-01-29 19:35,M,M,300.00,20.00,M,M
AMW,2019-01-29 19:40,M,M,310.00,22.00,M,M
AMW,2019-01-29 19:45,M,M,310.00,22.00,M,M
AMW,2019-01-29 19:49,-18.00,59.36,310.00,22.00,M,0.00
AMW,2019-01-29 19:50,M,M,310.00,23.00,M,M
AMW,2019-01-29 19:53,-17.78,58.84,310.00,19.00,1022.20,0.00
AMW,2019-01-29 19:55,M,M,300.00,22.00,M,M
AMW,2019-01-29 20:00,M,M,300.00,22.00,M,M
AMW,2019-01-29 20:01,-17.78,64.93,300.00,22.00,M,0.00
AMW,2019-01-29 20:05,M,M,320.00,22.00,M,M
AMW,2019-01-29 20:10,M,M,300.00,17.00,M,M
AMW,2019-01-29 20:15,M,M,300.00,22.00,M,M
AMW,2019-01-29 20:20,M,M,300.00,20.00,M,M
AMW,2019-01-29 20:25,M,M,310.00,23.00,M,M
AMW,2019-01-29 20:30,M,M,320.00,20.00,M,M
AMW,2019-01-29 20:35,M,M,310.00,18.00,M,M
AMW,2019-01-29 20:40,M,M,310.00,22.00,M,M
AMW,2019-01-29 20:45,M,M,310.00,23.00,M,M
AMW,2019-01-29 20:50,M,M,310.00,22.00,M,M
AMW,2019-01-29 20:53,-18.28,52.57,310.00,24.00,1022.60,0.00
AMW,2019-01-29 20:55,M,M,300.00,21.00,M,M
AMW,2019-01-29 21:00,M,M,300.00,24.00,M,M
AMW,2019-01-29 21:05,M,M,300.00,18.00,M,M
AMW,2019-01-29 21:10,M,M,310.00,20.00,M,M
AMW,2019-01-29 21:15,M,M,310.00,21.00,M,M
AMW,2019-01-29 21:20,M,M,310.00,17.00,M,M
AMW,2019-01-29 21:25,M,M,310.00,19.00,M,M
AMW,2019-01-29 21:30,M,M,310.00,21.00,M,M
AMW,2019-01-29 21:35,M,M,310.00,18.00,M,M
AMW,2019-01-29 21:40,M,M,310.00,17.00,M,M
AMW,2019-01-29 21:45,M,M,310.00,21.00,M,M
AMW,2019-01-29 21:50,M,M,320.00,17.00,M,M
AMW,2019-01-29 21:53,-18.89,61.83,310.00,20.00,1022.90,0.00
AMW,2019-01-29 21:55,M,M,310.00,18.00,M,M
AMW,2019-01-29 22:00,M,M,310.00,15.00,M,M
AMW,2019-01-29 22:05,M,M,320.00,16.00,M,M
AMW,2019-01-29 22:10,M,M,310.00,14.00,M,M
AMW,2019-01-29 22:15,M,M,310.00,16.00,M,M
AMW,2019-01-29 22:20,M,M,310.00,18.00,M,M
AMW,2019-01-29 22:25,M,M,310.00,16.00,M,M
AMW,2019-01-29 22:30,M,M,310.00,18.00,M,M
AMW,2019-01-29 22:35,M,M,310.00,18.00,M,M
AMW,2019-01-29 22:40,M,M,300.00,16.00,M,M
AMW,2019-01-29 22:43,-18.89,58.52,300.00,20.00,M,T
AMW,2019-01-29 22:45,M,M,310.00,18.00,M,M
AMW,2019-01-29 22:50,M,M,310.00,20.00,M,M
AMW,2019-01-29 22:53,-18.89,55.38,310.00,22.00,1023.30,T
AMW,2019-01-29 22:55,M,M,310.00,22.00,M,M
AMW,2019-01-29 23:00,M,M,310.00,17.00,M,M
AMW,2019-01-29 23:05,M,M,300.00,19.00,M,M
AMW,2019-01-29 23:10,M,M,300.00,21.00,M,M
AMW,2019-01-29 23:15,M,M,300.00,19.00,M,M
AMW,2019-01-29 23:20,M,M,310.00,16.00,M,M
AMW,2019-01-29 23:24,-20.00,64.37,310.00,22.00,M,T
AMW,2019-01-29 23:25,M,M,310.00,20.00,M,M
AMW,2019-01-29 23:30,M,M,310.00,19.00,M,M
AMW,2019-01-29 23:32,-20.61,71.69,310.00,18.00,M,T
AMW,2019-01-29 23:34,-20.61,67.86,300.00,20.00,M,T
AMW,2019-01-29 23:35,M,M,300.00,21.00,M,M
AMW,2019-01-29 23:40,M,M,310.00,19.00,M,M
AMW,2019-01-29 23:41,-20.61,58.03,310.00,19.00,M,T
AMW,2019-01-29 23:45,M,M,310.00,18.00,M,M
AMW,2019-01-29 23:50,M,M,300.00,19.00,M,M
AMW,2019-01-29 23:53,-21.11,57.89,310.00,19.00,1023.80,T
AMW,2019-01-29 23:55,M,M,310.00,17.00,M,M
AMW,2019-01-30 00:00,M,M,310.00,16.00,M,M
AMW,2019-01-30 00:05,M,M,310.00,20.00,M,M
AMW,2019-01-30 00:08,-21.11,64.08,310.00,19.00,M,0.00
AMW,2019-01-30 00:10,M,M,310.00,15.00,M,M
AMW,2019-01-30 00:15,M,M,320.00,15.00,M,M
AMW,2019-01-30 00:20,M,M,320.00,16.00,M,M
AMW,2019-01-30 00:25,M,M,320.00,16.00,M,M
AMW,2019-01-30 00:30,M,M,320.00,15.00,M,M
AMW,2019-01-30 00:35,M,M,310.00,15.00,M,M
AMW,2019-01-30 00:40,M,M,320.00,18.00,M,M
AMW,2019-01-30 00:45,M,M,310.00,17.00,M,M
AMW,2019-01-30 00:50,M,M,310.00,15.00,M,M
AMW,2019-01-30 00:53,-22.22,66.79,310.00,15.00,1024.40,0.00
AMW,2019-01-30 00:55,M,M,320.00,17.00,M,M
AMW,2019-01-30 01:00,M,M,320.00,15.00,M,M
AMW,2019-01-30 01:05,M,M,320.00,16.00,M,M
AMW,2019-01-30 01:10,M,M,310.00,18.00,M,M
AMW,2019-01-30 01:15,M,M,310.00,15.00,M,M
AMW,2019-01-30 01:20,M,M,320.00,16.00,M,M
AMW,2019-01-30 01:25,M,M,320.00,13.00,M,M
AMW,2019-01-30 01:30,M,M,310.00,16.00,M,M
AMW,2019-01-30 01:35,M,M,310.00,17.00,M,M
AMW,2019-01-30 01:40,M,M,310.00,13.00,M,M
AMW,2019-01-30 01:45,M,M,310.00,14.00,M,M
AMW,2019-01-30 01:50,M,M,310.00,11.00,M,M
AMW,2019-01-30 01:53,-22.78,60.77,320.00,12.00,1024.60,0.00
AMW,2019-01-30 01:55,M,M,320.00,13.00,M,M
AMW,2019-01-30 02:00,M,M,320.00,14.00,M,M
AMW,2019-01-30 02:05,M,M,310.00,17.00,M,M
AMW,2019-01-30 02:10,M,M,310.00,15.00,M,M
AMW,2019-01-30 02:15,M,M,320.00,15.00,M,M
AMW,2019-01-30 02:20,M,M,320.00,12.00,M,M
AMW,2019-01-30 02:23,-22.78,74.16,310.00,13.00,M,0.00
AMW,2019-01-30 02:25,M,M,320.00,14.00,M,M
AMW,2019-01-30 02:29,-22.78,74.16,320.00,13.00,M,0.00
AMW,2019-01-30 02:30,M,M,310.00,13.00,M,M
AMW,2019-01-30 02:35,M,M,320.00,15.00,M,M
AMW,2019-01-30 02:40,M,M,320.00,15.00,M,M
AMW,2019-01-30 02:45,M,M,320.00,10.00,M,M
AMW,2019-01-30 02:53,-23.28,77.52,320.00,14.00,1025.20,T
AMW,2019-01-30 02:55,M,M,320.00,16.00,M,M
AMW,2019-01-30 03:00,M,M,330.00,14.00,M,M
AMW,2019-01-30 03:03,-23.89,77.41,340.00,16.00,M,T
AMW,2019-01-30 03:05,M,M,M,18.00,M,M
AMW,2019-01-30 03:10,M,M,330.00,14.00,M,M
AMW,2019-01-30 03:15,M,M,320.00,14.00,M,M
AMW,2019-01-30 03:20,M,M,310.00,17.00,M,M
AMW,2019-01-30 03:22,-24.39,73.46,320.00,16.00,M,T
AMW,2019-01-30 03:25,M,M,310.00,18.00,M,M
AMW,2019-01-30 03:26,-24.39,66.25,310.00,19.00,M,T
AMW,2019-01-30 03:30,M,M,310.00,18.00,M,M
AMW,2019-01-30 03:34,-24.39,63.22,310.00,21.00,M,T
AMW,2019-01-30 03:35,M,M,310.00,19.00,M,T
AMW,2019-01-30 03:40,M,M,310.00,17.00,M,T
AMW,2019-01-30 03:45,M,M,M,20.00,M,M
AMW,2019-01-30 03:48,-24.00,69.50,330.00,20.00,M,T
AMW,2019-01-30 03:50,M,M,330.00,20.00,M,M
AMW,2019-01-30 03:53,-25.00,74.09,320.00,20.00,1026.00,T
AMW,2019-01-30 03:55,M,M,M,21.00,M,M
AMW,2019-01-30 04:00,M,M,330.00,22.00,M,T
AMW,2019-01-30 04:05,-25.61,66.64,330.00,21.00,M,T
AMW,2019-01-30 04:09,-25.61,62.89,330.00,20.00,M,T
AMW,2019-01-30 04:10,M,M,330.00,19.00,M,T
AMW,2019-01-30 04:15,M,M,320.00,22.00,M,M
AMW,2019-01-30 04:20,M,M,M,21.00,M,M
AMW,2019-01-30 04:25,M,M,320.00,18.00,M,M
AMW,2019-01-30 04:27,-26.11,53.46,320.00,21.00,M,T
AMW,2019-01-30 04:30,M,M,320.00,20.00,M,M
AMW,2019-01-30 04:35,M,M,330.00,15.00,M,M
AMW,2019-01-30 04:40,M,M,330.00,18.00,M,M
AMW,2019-01-30 04:45,M,M,330.00,18.00,M,M
AMW,2019-01-30 04:50,M,M,330.00,19.00,M,M
AMW,2019-01-30 04:53,-26.72,69.59,340.00,21.00,1027.10,T
AMW,2019-01-30 04:55,M,M,330.00,18.00,M,M
AMW,2019-01-30 05:00,M,M,330.00,16.00,M,M
AMW,2019-01-30 05:05,M,M,330.00,16.00,M,M
AMW,2019-01-30 05:10,M,M,330.00,17.00,M,M
AMW,2019-01-30 05:15,M,M,330.00,19.00,M,M
AMW,2019-01-30 05:20,M,M,330.00,16.00,M,M
AMW,2019-01-30 05:25,M,M,330.00,19.00,M,T
AMW,2019-01-30 05:29,-27.22,72.86,320.00,17.00,M,T
AMW,2019-01-30 05:30,M,M,320.00,17.00,M,T
AMW,2019-01-30 05:35,M,M,320.00,18.00,M,M
AMW,2019-01-30 05:40,-27.78,68.97,320.00,16.00,M,T
AMW,2019-01-30 05:45,M,M,320.00,16.00,M,M
AMW,2019-01-30 05:50,M,M,310.00,19.00,M,M
AMW,2019-01-30 05:53,-27.78,62.30,310.00,17.00,1027.90,T
AMW,2019-01-30 05:55,M,M,320.00,20.00,M,M
AMW,2019-01-30 06:00,M,M,310.00,16.00,M,M
AMW,2019-01-30 06:03,-27.78,55.91,310.00,17.00,M,0.00
AMW,2019-01-30 06:05,M,M,310.00,15.00,M,M
AMW,2019-01-30 06:10,M,M,310.00,17.00,M,M
AMW,2019-01-30 06:15,M,M,310.00,17.00,M,M
AMW,2019-01-30 06:20,M,M,310.00,17.00,M,M
AMW,2019-01-30 06:25,M,M,310.00,16.00,M,M
AMW,2019-01-30 06:30,M,M,310.00,16.00,M,M
AMW,2019-01-30 06:35,M,M,310.00,18.00,M,M
AMW,2019-01-30 06:36,-28.28,58.56,320.00,18.00,M,0.00
AMW,2019-01-30 06:40,M,M,310.00,20.00,M,M
AMW,2019-01-30 06:45,M,M,310.00,18.00,M,M
AMW,2019-01-30 06:50,M,M,310.00,17.00,M,M
AMW,2019-01-30 06:53,-28.28,55.75,310.00,21.00,1028.30,0.00
AMW,2019-01-30 06:55,M,M,310.00,21.00,M,M
AMW,2019-01-30 07:00,M,M,310.00,18.00,M,M
AMW,2019-01-30 07:05,M,M,310.00,20.00,M,M
AMW,2019-01-30 07:10,M,M,310.00,21.00,M,M
AMW,2019-01-30 07:15,M,M,310.00,17.00,M,M
AMW,2019-01-30 07:20,M,M,320.00,17.00,M,M
AMW,2019-01-30 07:25,M,M,310.00,13.00,M,M
AMW,2019-01-30 07:30,M,M,310.00,19.00,M,M
AMW,2019-01-30 07:35,M,M,310.00,17.00,M,M
AMW,2019-01-30 07:40,M,M,310.00,18.00,M,M
AMW,2019-01-30 07:45,M,M,320.00,15.00,M,M
AMW,2019-01-30 07:50,M,M,310.00,14.00,M,M
AMW,2019-01-30 07:53,-28.89,59.02,320.00,15.00,1029.00,0.00
AMW,2019-01-30 07:55,M,M,310.00,13.00,M,M
AMW,2019-01-30 08:00,M,M,300.00,13.00,M,M
AMW,2019-01-30 08:05,M,M,300.00,11.00,M,M
AMW,2019-01-30 08:10,M,M,310.00,13.00,M,M
AMW,2019-01-30 08:15,M,M,310.00,14.00,M,M
AMW,2019-01-30 08:20,M,M,310.00,15.00,M,M
AMW,2019-01-30 08:25,M,M,300.00,11.00,M,M
AMW,2019-01-30 08:30,M,M,300.00,12.00,M,M
AMW,2019-01-30 08:35,M,M,300.00,12.00,M,M
AMW,2019-01-30 08:40,M,M,300.00,13.00,M,M
AMW,2019-01-30 08:45,M,M,300.00,14.00,M,M
AMW,2019-01-30 08:50,M,M,300.00,13.00,M,M
AMW,2019-01-30 08:53,-29.39,58.23,300.00,16.00,1029.40,0.00
AMW,2019-01-30 08:55,M,M,300.00,13.00,M,M
AMW,2019-01-30 09:00,M,M,300.00,15.00,M,M
AMW,2019-01-30 09:05,M,M,300.00,14.00,M,M
AMW,2019-01-30 09:10,M,M,310.00,13.00,M,M
AMW,2019-01-30 09:15,M,M,300.00,11.00,M,M
AMW,2019-01-30 09:20,M,M,290.00,10.00,M,M
AMW,2019-01-30 09:25,M,M,310.00,13.00,M,M
AMW,2019-01-30 09:30,M,M,300.00,14.00,M,M
AMW,2019-01-30 09:35,M,M,300.00,13.00,M,M
AMW,2019-01-30 09:40,M,M,300.00,14.00,M,M
AMW,2019-01-30 09:45,M,M,300.00,14.00,M,M
AMW,2019-01-30 09:50,M,M,300.00,11.00,M,M
AMW,2019-01-30 09:53,-29.39,58.23,300.00,11.00,1029.60,0.00
AMW,2019-01-30 09:55,M,M,290.00,12.00,M,M
AMW,2019-01-30 10:00,M,M,290.00,11.00,M,M
AMW,2019-01-30 10:05,M,M,300.00,11.00,M,M
AMW,2019-01-30 10:10,M,M,290.00,14.00,M,M
AMW,2019-01-30 10:15,M,M,300.00,14.00,M,M
AMW,2019-01-30 10:20,M,M,300.00,13.00,M,M
AMW,2019-01-30 10:25,M,M,290.00,14.00,M,M
AMW,2019-01-30 10:30,M,M,290.00,12.00,M,M
AMW,2019-01-30 10:35,M,M,290.00,12.00,M,M
AMW,2019-01-30 10:40,M,M,290.00,10.00,M,M
AMW,2019-01-30 10:45,M,M,290.00,10.00,M,M
AMW,2019-01-30 10:50,M,M,290.00,10.00,M,M
AMW,2019-01-30 10:53,-29.39,58.23,300.00,12.00,1029.70,0.00
AMW,2019-01-30 10:55,M,M,300.00,10.00,M,M
AMW,2019-01-30 11:00,M,M,300.00,12.00,M,M
AMW,2019-01-30 11:05,M,M,300.00,11.00,M,M
AMW,2019-01-30 11:10,M,M,290.00,9.00,M,M
AMW,2019-01-30 11:15,M,M,290.00,11.00,M,M
AMW,2019-01-30 11:20,M,M,300.00,10.00,M,M
AMW,2019-01-30 11:25,M,M,300.00,12.00,M,M
AMW,2019-01-30 11:30,M,M,290.00,9.00,M,M
AMW,2019-01-30 11:35,M,M,290.00,10.00,M,M
AMW,2019-01-30 11:40,M,M,300.00,10.00,M,M
AMW,2019-01-30 11:50,M,M,300.00,10.00,M,M
AMW,2019-01-30 11:53,-29.39,58.23,290.00,10.00,1030.10,0.00
AMW,2019-01-30 11:55,M,M,290.00,9.00,M,M
AMW,2019-01-30 12:00,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:05,M,M,300.00,9.00,M,M
AMW,2019-01-30 12:10,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:15,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:20,M,M,290.00,9.00,M,M
AMW,2019-01-30 12:25,M,M,290.00,8.00,M,M
AMW,2019-01-30 12:30,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:35,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:40,M,M,300.00,11.00,M,M
AMW,2019-01-30 12:45,M,M,290.00,10.00,M,M
AMW,2019-01-30 12:50,M,M,300.00,10.00,M,M
AMW,2019-01-30 12:53,-29.39,58.23,300.00,10.00,1030.10,0.00
AMW,2019-01-30 12:55,M,M,300.00,10.00,M,M
AMW,2019-01-30 13:00,M,M,300.00,11.00,M,M
AMW,2019-01-30 13:05,M,M,310.00,10.00,M,M
AMW,2019-01-30 13:10,M,M,310.00,10.00,M,M
AMW,2019-01-30 13:15,M,M,300.00,10.00,M,M
AMW,2019-01-30 13:20,M,M,300.00,11.00,M,M
AMW,2019-01-30 13:25,M,M,300.00,10.00,M,M
AMW,2019-01-30 13:30,M,M,300.00,11.00,M,M
AMW,2019-01-30 13:35,M,M,310.00,12.00,M,M
AMW,2019-01-30 13:40,M,M,310.00,10.00,M,M
AMW,2019-01-30 13:50,M,M,300.00,9.00,M,M
AMW,2019-01-30 13:53,-29.39,58.23,310.00,9.00,1030.70,0.00
AMW,2019-01-30 13:55,M,M,300.00,10.00,M,M
AMW,2019-01-30 14:00,M,M,300.00,9.00,M,M
AMW,2019-01-30 14:05,M,M,310.00,11.00,M,M
AMW,2019-01-30 14:10,M,M,310.00,12.00,M,M
AMW,2019-01-30 14:15,M,M,300.00,14.00,M,M
AMW,2019-01-30 14:20,M,M,310.00,12.00,M,M
AMW,2019-01-30 14:25,M,M,310.00,11.00,M,M
AMW,2019-01-30 14:30,M,M,300.00,12.00,M,M
AMW,2019-01-30 14:35,M,M,300.00,13.00,M,M
AMW,2019-01-30 14:40,M,M,300.00,11.00,M,M
AMW,2019-01-30 14:45,M,M,300.00,13.00,M,M
AMW,2019-01-30 14:50,M,M,300.00,13.00,M,M
AMW,2019-01-30 14:53,-28.89,59.02,310.00,13.00,1031.20,0.00
AMW,2019-01-30 14:55,M,M,310.00,12.00,M,M
AMW,2019-01-30 15:00,M,M,310.00,12.00,M,M
AMW,2019-01-30 15:05,M,M,310.00,12.00,M,M
AMW,2019-01-30 15:10,M,M,310.00,14.00,M,M
AMW,2019-01-30 15:15,M,M,310.00,15.00,M,M
AMW,2019-01-30 15:20,M,M,M,16.00,M,M
AMW,2019-01-30 15:25,M,M,310.00,14.00,M,M
AMW,2019-01-30 15:30,M,M,310.00,13.00,M,M
AMW,2019-01-30 15:35,M,M,310.00,14.00,M,M
AMW,2019-01-30 15:40,M,M,310.00,13.00,M,M
AMW,2019-01-30 15:45,M,M,310.00,12.00,M,M
AMW,2019-01-30 15:50,M,M,300.00,14.00,M,M
AMW,2019-01-30 15:53,-28.28,58.56,310.00,13.00,1031.40,0.00
AMW,2019-01-30 15:55,M,M,310.00,12.00,M,M
AMW,2019-01-30 16:00,M,M,310.00,12.00,M,M
AMW,2019-01-30 16:05,M,M,310.00,8.00,M,M
AMW,2019-01-30 16:10,M,M,320.00,12.00,M,M
AMW,2019-01-30 16:15,M,M,310.00,12.00,M,M
AMW,2019-01-30 16:20,M,M,310.00,10.00,M,M
AMW,2019-01-30 16:25,M,M,320.00,12.00,M,M
AMW,2019-01-30 16:30,M,M,320.00,11.00,M,M
AMW,2019-01-30 16:35,M,M,300.00,9.00,M,M
AMW,2019-01-30 16:40,M,M,300.00,10.00,M,M
AMW,2019-01-30 16:45,M,M,300.00,9.00,M,M
AMW,2019-01-30 16:50,M,M,300.00,10.00,M,M
AMW,2019-01-30 16:53,-26.72,56.53,300.00,9.00,1032.00,0.00
AMW,2019-01-30 16:55,M,M,290.00,9.00,M,M
AMW,2019-01-30 17:00,M,M,300.00,10.00,M,M
AMW,2019-01-30 17:05,M,M,310.00,7.00,M,M
AMW,2019-01-30 17:10,M,M,300.00,7.00,M,M
AMW,2019-01-30 17:15,M,M,290.00,9.00,M,M
AMW,2019-01-30 17:20,M,M,280.00,11.00,M,M
AMW,2019-01-30 17:25,M,M,300.00,8.00,M,M
AMW,2019-01-30 17:30,M,M,280.00,9.00,M,M
AMW,2019-01-30 17:35,M,M,290.00,9.00,M,M
AMW,2019-01-30 17:40,M,M,300.00,8.00,M,M
AMW,2019-01-30 17:45,M,M,300.00,10.00,M,M
AMW,2019-01-30 17:50,M,M,320.00,8.00,M,M
AMW,2019-01-30 17:53,-25.61,59.97,300.00,9.00,1031.90,0.00
AMW,2019-01-30 17:55,M,M,290.00,9.00,M,M
AMW,2019-01-30 18:00,M,M,280.00,10.00,M,M
AMW,2019-01-30 18:05,M,M,300.00,9.00,M,M
AMW,2019-01-30 18:10,M,M,290.00,10.00,M,M
AMW,2019-01-30 18:15,M,M,280.00,8.00,M,M
AMW,2019-01-30 18:20,M,M,300.00,9.00,M,M
AMW,2019-01-30 18:25,M,M,300.00,11.00,M,M
AMW,2019-01-30 18:30,M,M,300.00,9.00,M,M
AMW,2019-01-30 18:35,M,M,280.00,9.00,M,M
AMW,2019-01-30 18:40,M,M,280.00,10.00,M,M
AMW,2019-01-30 18:45,M,M,310.00,9.00,M,M
AMW,2019-01-30 18:50,M,M,300.00,11.00,M,M
AMW,2019-01-30 18:53,-24.39,59.69,290.00,9.00,1031.00,0.00
AMW,2019-01-30 18:55,M,M,300.00,10.00,M,M
AMW,2019-01-30 19:00,M,M,300.00,10.00,M,M
AMW,2019-01-30 19:05,M,M,300.00,8.00,M,M
AMW,2019-01-30 19:10,M,M,280.00,5.00,M,M
AMW,2019-01-30 19:15,M,M,310.00,7.00,M,M
AMW,2019-01-30 19:20,M,M,300.00,6.00,M,M
AMW,2019-01-30 19:25,M,M,320.00,8.00,M,M
AMW,2019-01-30 19:30,M,M,320.00,9.00,M,M
AMW,2019-01-30 19:35,M,M,300.00,9.00,M,M
AMW,2019-01-30 19:40,M,M,310.00,9.00,M,M
AMW,2019-01-30 19:45,M,M,310.00,10.00,M,M
AMW,2019-01-30 19:50,M,M,290.00,7.00,M,M
AMW,2019-01-30 19:53,-22.78,57.40,330.00,10.00,1030.30,0.00
AMW,2019-01-30 19:55,M,M,310.00,9.00,M,M
AMW,2019-01-30 20:00,M,M,310.00,7.00,M,M
AMW,2019-01-30 20:05,M,M,300.00,10.00,M,M
AMW,2019-01-30 20:10,M,M,330.00,6.00,M,M
AMW,2019-01-30 20:15,M,M,310.00,10.00,M,M
AMW,2019-01-30 20:20,M,M,290.00,7.00,M,M
AMW,2019-01-30 20:25,M,M,300.00,8.00,M,M
AMW,2019-01-30 20:30,M,M,300.00,6.00,M,M
AMW,2019-01-30 20:35,M,M,310.00,7.00,M,M
AMW,2019-01-30 20:40,M,M,300.00,9.00,M,M
AMW,2019-01-30 20:45,M,M,310.00,7.00,M,M
AMW,2019-01-30 20:50,M,M,300.00,9.00,M,M
AMW,2019-01-30 20:53,-22.78,60.77,300.00,10.00,1030.00,0.00
AMW,2019-01-30 20:55,M,M,300.00,10.00,M,M
AMW,2019-01-30 21:00,M,M,300.00,8.00,M,M
AMW,2019-01-30 21:05,M,M,270.00,8.00,M,M
AMW,2019-01-30 21:10,M,M,270.00,9.00,M,M
AMW,2019-01-30 21:15,M,M,290.00,8.00,M,M
AMW,2019-01-30 21:20,M,M,300.00,8.00,M,M
AMW,2019-01-30 21:24,-22.22,60.61,290.00,9.00,M,0.00
AMW,2019-01-30 21:25,M,M,290.00,10.00,M,M
AMW,2019-01-30 21:30,M,M,300.00,9.00,M,M
AMW,2019-01-30 21:35,M,M,310.00,7.00,M,M
AMW,2019-01-30 21:40,M,M,270.00,5.00,M,M
AMW,2019-01-30 21:45,M,M,290.00,7.00,M,M
AMW,2019-01-30 21:50,M,M,280.00,10.00,M,M
AMW,2019-01-30 21:53,-22.22,60.61,290.00,6.00,1029.90,0.00
AMW,2019-01-30 21:55,M,M,300.00,5.00,M,M
AMW,2019-01-30 22:00,M,M,290.00,9.00,M,M
AMW,2019-01-30 22:05,M,M,280.00,7.00,M,M
AMW,2019-01-30 22:09,-22.78,63.65,290.00,8.00,M,0.00
AMW,2019-01-30 22:10,M,M,290.00,6.00,M,M
AMW,2019-01-30 22:15,M,M,290.00,8.00,M,M
AMW,2019-01-30 22:20,M,M,300.00,7.00,M,M
AMW,2019-01-30 22:25,M,M,300.00,8.00,M,M
AMW,2019-01-30 22:30,M,M,290.00,7.00,M,M
AMW,2019-01-30 22:35,M,M,270.00,5.00,M,M
AMW,2019-01-30 22:40,M,M,300.00,6.00,M,M
AMW,2019-01-30 22:45,M,M,300.00,4.00,M,M
AMW,2019-01-30 22:50,M,M,290.00,6.00,M,M
AMW,2019-01-30 22:53,-22.78,63.65,290.00,6.00,1030.00,0.00
AMW,2019-01-30 22:55,M,M,300.00,5.00,M,M
AMW,2019-01-30 23:00,M,M,300.00,4.00,M,M
AMW,2019-01-30 23:05,M,M,280.00,3.00,M,M
AMW,2019-01-30 23:10,M,M,280.00,5.00,M,M
AMW,2019-01-30 23:15,M,M,280.00,4.00,M,M
AMW,2019-01-30 23:20,M,M,280.00,4.00,M,M
AMW,2019-01-30 23:25,M,M,280.00,3.00,M,M
AMW,2019-01-30 23:30,M,M,270.00,3.00,M,M
